KEY,en,notes,sp,fr,de,it,pt-br
ITEM_BRICKS_DESC,"Use: A lobbed attack that inflicts Stun.
[s:.7](Usable once per battle.)[/s]",,"Використання: Кидкова атака, що накладає Приголомшення.
[s:.7](Можна використати лише один раз за бій.)[/s]","Utilisation&nbsp;: une attaque en cloche qui inflige Étourdissement.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Angriff, der Hindernisse ignoriert und Betäubung verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a parabola che infligge Stordimento.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque em arco que aplica atordoamento.
[s:.7](Um uso por batalha.)[/s]"
ITEM_BUCKETOFACID_NAME,Vial of Acid,,Флакон кислоти,Flacon d'acide,Säureflasche,Fiala di Acido,Frasco de Ácido
ITEM_BUCKETOFACID_DESC,Use: A melee attack that inflicts random status effects.,,"Використання: Атака в ближньому бою, що накладає випадкові статусні ефекти.",Utilisation&nbsp;: une attaque au corps-à-corps qui inflige des altérations d'état aléatoires.,"Benutzen: Ein Nahkampfangriff, der zufällige Statuseffekte verursacht.",Uso: Un attacco corpo a corpo che infligge effetti di stato casuali.,Uso: um ataque corpo-a-corpo que aplica efeitos de estado aleatórios.
ITEM_BUCKETOFBLOOD_NAME,Bucket of Blood,,Відро крові,Seau de sang,Eimer mit Blut,Secchio di Sangue,Balde de Sangue
ITEM_BUCKETOFBLOOD_DESC,"Use: Gain +2 [img:con] and -1 [img:spd], then heal 4 HP.",,"Використати: Отримайте +2 [img:con] та -1 [img:spd], потім відновіть 4 ОЗ.","Utilisation&nbsp;: [img:con] +2&nbsp;et [img:spd] -1, puis vous récupérez 4&nbsp;PV.",Benutzen: Erhalte +2&nbsp;[img:con] und -1&nbsp;[img:spd]. Heile dich anschließend um 4&nbsp;LP.,"Uso: Ottieni +2 alla [img:con] e -1 alla [img:spd], poi recuperi 4 PS.","Uso: obtenha +2 de [img:con] e -1 de [img:spd], e então cure 4 PV."
ITEM_BUCKETOFLARD_NAME,Bucket of Lard,,Відро смальцю,Seau de saindoux,Eimer mit Fett,Secchio di Lardo,Balde de Banha
ITEM_BUCKETOFLARD_DESC,"Use: Gain +2 [img:con] and -1 [img:spd], then heal 4 HP.",,"Використати: Отримайте +2 [img:con] та -1 [img:spd], потім відновіть 4 ОЗ.","Utilisation&nbsp;: [img:con] +2&nbsp;et [img:spd] -1, puis vous récupérez 4&nbsp;PV.",Benutzen: Erhalte +2&nbsp;[img:con] und -1&nbsp;[img:spd]. Heile dich anschließend um 4&nbsp;LP.,"Uso: Ottieni +2 alla [img:con] e -1 alla [img:spd], poi recuperi 4 PS.","Uso: obtenha +2 de [img:con] e -1 de [img:spd], e então cure 4 PV."
ITEM_BUG_NAME,Bug,,Жук,Insecte,Käfer,Insetto,Inseto
ITEM_BUG_DESC,"Your basic attack is Metronome.
Use: Cast a random spell.",,"Ваша базова атака — Metronome.
Використання: Накласти випадкове заклинання.","Votre attaque de base est Métronome.
Utilisation&nbsp;: lance un sort aléatoire.","Dein Grundangriff wird zu Metronom.
Benutzen: Wirke einen zufälligen Zauber.","Il tuo attacco base è Metronomo.
Uso: Lanci un incantesimo casuale.","Seu ataque básico se torna Metrônomo.
Uso: lance um encantamento aleatório."
ITEM_BUNGASBONE_NAME,Bunga's Bone,,Кістка Бунги,Os de Bunga,Bungas Knochen,Osso di Bunga,Osso de Bunga
ITEM_BUNGASBONE_DESC,Use: A melee attack with Knockback 5.,,Використання: Атака в ближньому бою з відштовхуванням 5.,Utilisation&nbsp;: une attaque au corps-à-corps avec Recul +5.,Benutzen: Ein Nahkampfangriff mit Rückstoß&nbsp;5.,Uso: Un attacco corpo a corpo con Contraccolpo 5.,Uso: um ataque corpo-a-corpo com empurrão 5.
ITEM_BURNINGCOAL_NAME,Burning Coals,,Палаючі вугілля,Charbons ardents,Glühende Kohlen,Carboni Ardenti,Carvões em Brasa
ITEM_BURNINGCOAL_DESC,"Use: A lobbed attack that inflicts Burn 2 and +2 [img:spd].
Passive: Gain Burn 1 and +2 [img:spd] at the start of each turn.",,"Використання: Закидний удар, що накладає Горіння 2 і дає +2 [img:spd].
Пасивно: Отримуйте Горіння 1 і +2 [img:spd] на початку кожного ходу.","Utilisation&nbsp;: une attaque en cloche qui inflige Brûlure +2&nbsp;et [img:spd] +2.
Passif&nbsp;: vous recevez Brûlure +1&nbsp;et [img:spd] +2&nbsp;au début de chaque tour.","Benutzen: Ein Angriff, der Hindernisse ignoriert, Verbrennung&nbsp;2 verursacht und +2&nbsp;[img:spd] verleiht.
Passiveffekt: Erhalte am Anfang jedes Zuges Verbrennung&nbsp;1 und +2&nbsp;[img:spd].","Uso: Un attacco a parabola che infligge Bruciatura 2 e +2 alla [img:spd].
Abilità Passiva: Ottieni Bruciatura 1 e +2 alla [img:spd] all'inizio di ogni turno.","Uso: um ataque em arco que aplica queimadura 2 e +2 de [img:spd].
Passivo: obtenha queimadura 1 e +2 de [img:spd] no início de cada turno."
ITEM_BUTCHERSCLEAVER_NAME,Butcher's Cleaver,,Топірець м'ясника,Fendoir du barbare,Fleischermesser,Mannaia del Macellaio,Cutelo de Açougueiro
ITEM_BUTCHERSCLEAVER_DESC,Use: A melee attack with Cleave that can hit diagonally.,,"Використання: Атака в ближньому бою з розсіканням, яка може вражати по діагоналі.",Utilisation&nbsp;: une attaque au corps-à-corps infligeant Fendoir pouvant toucher en diagonale.,"Benutzen: Ein Nahkampfangriff, der Schlachten und diagonal treffen kann.",Uso: Un attacco corpo a corpo con Fendente che può colpire in diagonale.,Uso: um ataque corpo-a-corpo com cisão que pode golpear diagonalmente.
ITEM_BUTTERFLYKNIFE_NAME,Butterfly Knife,,Ніж-метелик,Couteau papillon,Butterflymesser,Coltello a Farfalla,Faca Borboleta
ITEM_BUTTERFLYKNIFE_DESC,"Use: A multi-hit melee attack that inflicts Bleed.
[s:.7](Usable once per battle.)[/s]",,"Використання: Багатоудара атака в ближньому бою, що накладає Кровотечу.
[s:.7](Можна використовувати лише раз за бій.)[/s]","Utilisation&nbsp;: une attaque multiple au corps-à-corps qui inflige Saignement.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein mehrfach treffender Nahkampfangriff, der Blutung verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco corpo a corpo multi-colpo che infligge Sanguinamento.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque corpo-a-corpo multigolpes que aplica sangramento.
[s:.7](Um uso por batalha.)[/s]"
ITEM_CARBATTERY_NAME,Car Battery,,Автомобільний акумулятор,Batterie de voiture,Autobatterie,Batteria per Auto,Bateria de Carro
ITEM_CARBATTERY_DESC,Use: An electric melee attack that has a 50% chance to chain to another enemy within 3 tiles. Can only be used while at full mana.,,"Використання: Електрична атака в ближньому бою, яка з імовірністю 50% може передатися іншому ворогу в межах 3 клітинок. Можна використовувати лише на повній мані.",Utilisation&nbsp;: une attaque au corps-à-corps électrique ayant 50&nbsp;% de chances de se propager à un autre ennemi dans un rayon de 3&nbsp;cases. Ne peut être utilisée qu'avec une barre de mana pleine.,"Benutzen: Ein elektrischer Nahkampfangriff, der mit 50%iger Wahrscheinlichkeit auf einen weiteren Gegner innerhalb von 3&nbsp;Feldern überspringt. Kann nur mit vollem Mana benutzt werden.",Uso: Un attacco corpo a corpo elettrico che ha un 50% di probabilità di concatenarsi a un altro nemico entro 3 caselle. Può essere usato solo quando si ha il mana al massimo.,Uso: um ataque corpo-a-corpo elétrico com 50% de chance de ser encadeado a outro inimigo dentro de 3 espaços de distância. Só pode ser utilizado com mana completa.
ITEM_CATPAW_NAME,Cat Paw,,Котяча лапа,Patoune de chat,Katzenpfote,Zampa di Gatto,Pata de Gato
ITEM_CATPAW_DESC,Use: A melee attack that has a 25% chance to refresh itself when used.,,"Використання: Атака в ближньому бою, яка має 25% шанс оновитися після застосування.",Utilisation&nbsp;: une attaque au corps-à-corps ayant 25&nbsp;% de chances de se réinitialiser après utilisation.,"Benutzen: Ein Nahkampfangriff, der sich mit 25%iger Wahrscheinlichkeit selbst auffrischt.",Uso: Un attacco corpo a corpo che ha un 25% di probabilità di rigenerarsi quando viene usato.,Uso: um ataque corpo-a-corpo com 25% de chance de se reiniciar ao ser utilizado.
ITEM_CHAINSAW_NAME,Chainsaw,,Бензопила,Tronçonneuse,Kettensäge,Motosega,Serra Elétrica
ITEM_CHAINSAW_DESC,"Use: A multi-hit melee attack with a 25% chance to Cleave.
[s:.7](Usable once per battle.)[/s]
Passive: +2 Thorns.",,"Використання: багатоударна рукопашна атака з 25% шансом зробити розсікаючий удар.
[s:.7](Можна використати лише раз за бій.)[/s]
Пасивно: +2 до Шипів.","Utilisation&nbsp;: une attaque multiple au corps-à-corps avec 25&nbsp;% de chances d'infliger Fendoir.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]
Passif&nbsp;: Épines +2.","Benutzen: Ein mehrfach treffender Nahkampfangriff, der mit 25%iger Wahrscheinlichkeit schlachtet.
[s:.7](Einmal pro Kampf verwendbar.)[/s]
Passiveffekt: +2 Dornen.","Uso: Un attacco corpo a corpo multi-colpo con il 25% di probabilità di essere Fendente.
[s:.7](Utilizzabile una volta per battaglia.)[/s]
Abilità Passiva: +2 Spine.","Uso: um ataque corpo-a-corpo multigolpes com 25% de chance de causar cisão.
[s:.7](Um uso por batalha.)[/s]
Passivo: +2 de espinhos."
ITEM_CHEESE_NAME,Cheese,,Сир,Fromage,Käse,Formaggio,Queijo
ITEM_CHEESE_DESC,Use: Gain +1 [img:con] and heal 2 HP.,,Використати: Отримайте +1 [img:con] та відновіть 2 ОЗ.,Utilisation&nbsp;: [img:con] +1&nbsp;et vous récupérez 2&nbsp;PV.,Benutzen: Erhalte +1&nbsp;[img:con] und heile 2&nbsp;LP.,Uso: Ottieni +1 alla [img:con] e rigeneri 2 PS.,Uso: obtenha +1 de [img:con] e cure 2 PV.
ITEM_CHUMBUCKET_NAME,Chum Bucket,,Відро наживки,Seau d'asticots,Ködereimer,Secchio di Pastura,Balde de Restos
ITEM_CHUMBUCKET_DESC,Use: A lobbed attack that creates a creep puddle.,,"Використання: кидкова атака, яка створює калюжу слизу.",Utilisation&nbsp;: une attaque en cloche qui génère une flaque de substance visqueuse.,"Benutzen: Ein Angriff, der Hindernisse ignoriert und eine Ekelschleimpfütze erzeugt.",Uso: Un attacco a parabola che crea una pozza di melma.,Uso: um ataque em arco que cria uma poça de gosma.
ITEM_CREEPYPHOTO_NAME,Creepy Photo,,Моторошне фото,Photo flippante,Gruseliges Foto,Foto Inquietante,Foto Assustadora
ITEM_CREEPYPHOTO_DESC,"Use: A melee attack that inflicts Fear 1.
[s:.7](Usable once per battle.)[/s]",,"Використання: рукопашна атака, що накладає Страх 1.
[s:.7](Можна використати лише раз за бій.)[/s]","Utilisation&nbsp;: une attaque au corps-à-corps qui inflige Trouille 1.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Nahkampfangriff, der Angst&nbsp;1 verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco corpo a corpo che infligge Paura 1.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque corpo-a-corpo que aplica medo 1.
[s:.7](Um uso por batalha.)[/s]"
ITEM_CRISPPAPER_NAME,Crisp Paper,,Хрусткий папір,Papier-rasoir,Scharfes Papier,Carta Tagliente,Papel Ressecado
ITEM_CRISPPAPER_DESC,"Use: A ranged attack that inflicts Bleed 3.
[s:.7](Usable once per battle.)[/s]",,"Використання: дальня атака, що накладає Кровотечу 3.
[s:.7](Можна використати лише раз за бій.)[/s]","Utilisation&nbsp;: une attaque à distance qui inflige Saignement +3.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Fernkampfangriff, der Blutung&nbsp;3 verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a distanza che infligge Sanguinamento 3.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque à distância que aplica sangramento 3.
[s:.7](Um uso por batalha.)[/s]"
ITEM_CROSSBOW_NAME,Crossbow,,Арбалет,Arbalète,Armbrust,Balestra,Besta
ITEM_CROSSBOW_DESC,Use: A ranged attack that ignores shield and inflicts Bleed 1.,,"Використання: дальня атака, що ігнорує щит і накладає Кровотечу 1.",Utilisation&nbsp;: une attaque à distance qui ignore la défense et inflige Saignement 1.,"Benutzen: Ein Fernkampfangriff, der Schilde ignoriert und Blutung&nbsp;1 verursacht.",Uso: Un attacco a distanza che ignora lo scudo e infligge Sanguinamento 1.,Uso: um ataque à distância que ignora escudos e aplica sangramento 1.
ITEM_CROWBAR_NAME,Crowbar,,Лом,Pied-de-biche,Brechstange,Piede di Porco,Pé de Cabra
ITEM_CROWBAR_DESC,"Use: A melee attack that destroys trash bags and crates, scattering extra pickups.",,"Використання: рукопашна атака, що руйнує мішки зі сміттям і ящики, розкидаючи додаткові предмети.","Utilisation&nbsp;: une attaque au corps-à-corps qui détruit les sacs-poubelle et les caisses, dispersant des ressources.","Benutzen: Ein Nahkampfangriff, der Müllbeutel und Kisten zerstört und zusätzliche Gegenstände erscheinen lässt.","Uso: Un attacco corpo a corpo che distrugge sacchi della spazzatura e casse, spargendo in giro raccoglibili extra.","Uso: um ataque corpo-a-corpo que destrói sacos de lixo e caixas, espalhando coletáveis extras."
ITEM_DEATHBOT_NAME,Deathbot,,Робот-смерть,Robot tueur,Todesroboter,Mortebot,Robô da Morte
ITEM_DEATHBOT_DESC,Use: Spawn a Deathbot with a flamethrower.,,Використання: заспавнити Робота-смерть із вогнеметом.,Utilisation&nbsp;: fait apparaître un robot tueur armé d'un lance-flammes.,Benutzen: Lasse einen Todesroboter mit einem Flammenwerfer erscheinen.,Uso: Generi un Mortebot con un lanciafiamme.,Uso: gere um robô da morte com um lança-chamas.
ITEM_DEATHSSCYTHE_NAME,Death's Scythe,,Коса Смерті,Grande faucheuse,Sense des Schnitters,Falce della Morte,Foice da Morte
ITEM_DEATHSSCYTHE_DESC,"Use: A spin attack. After using this, die at the end of your turn.",,Використання: обертова атака. Після використання ви вмираєте в кінці свого ходу.,"Utilisation&nbsp;: attaque tournoyante. Après utilisation, vous mourez à la fin de votre tour.",Benutzen: Ein Wirbelangriff. Nach Benutzung stirbst du am Ende deines Zuges.,"Uso: Un attacco rotante. Dopo averlo usato, muori alla fine del tuo turno.","Uso: um ataque giratório. Após usar isto, morra no final do seu turno."
ITEM_DEMONCORE_NAME,Demon Core,,Ядро Демона,Noyau démoniaque,Dämonenkern,Nucleo Demoniaco,Núcleo de Demônio
ITEM_DEMONCORE_DESC,"Start each battle with Poison 5. Inflict All Stats Down 2 on bosses and minibosses at the start of the battle.
Use: A melee attack that causes a unit to die at the end of its next turn. Bosses fall asleep at the end of their next turn instead.",,"На початку кожного бою отримуєте Отруту 5. Накладає -2 до всіх характеристик босів і мінібосів на початку бою.
Використання: рукопашна атака, яка призводить до смерті юніта в кінці його наступного ходу. Натомість боси засинають в кінці свого наступного ходу.","Vous débutez chaque combat avec Poison +5. Inflige Baisse de stats +2&nbsp;aux boss et miniboss au début du combat.
Utilisation&nbsp;: une attaque au corps-à-corps tuant une unité à la fin de son prochain tour. Les boss s'endorment à la fin de leur prochain tour.","Beginne jeden Kampf mit Gift&nbsp;5. Verursache bei Bossen und Minibossen am Anfang des Kampfes einen Malus auf alle Attribute.
Benutzen: Ein Nahkampfangriff, der eine Einheit am Ende ihres nächsten Zuges tötet. Bosse schlafen stattdessen ein.","Inizi ogni battaglia con Veleno 5. Infliggi Diminuzione delle Statistiche 2 a boss e miniboss all'inizio della battaglia.
Uso: Un attacco corpo a corpo che causa la morte di un'unità alla fine del suo turno successivo. I boss, invece, si addormentano alla fine del loro turno successivo.","Inicie cada batalha com veneno 5. Aplique todos os atributos diminuídos 2 em chefes e minichefes no início da batalha.
Uso: um ataque corpo-a-corpo que faz com que uma unidade morra no final de seu próximo turno. Chefes adormecem no final de seu próximo turno."
