KEY,en,notes,sp,fr,de,it,pt-br
KEYWORD_HEALTH_DESC,Affects lifespan and chance to develop or cure disorders each night,,Впливає на тривалість життя та шанс розвитку або лікування розладів щоночі,Affecte l'espérance de vie et la probabilité de développer ou guérir des troubles chaque nuit.,"Wirkt sich auf die Lebensspanne und die Wahrscheinlichkeit aus, nachts Störungen zu heilen oder zu entwickeln.",Influisce sulla longevità e sulla probabilità di sviluppare o curare disturbi ogni notte.,Afeta a longevidade e a chance de desenvolver ou curar transtornos a cada noite.
//tormentor glyphs,,,,,,,
KEYWORD_TOR_BITE_NAME,Lucifer Rune,,Руна Люцифера,Rune de Lucifer,Luzifers Rune,Runa di Lucifero,Runa Lúcifer
KEYWORD_TOR_BITE_DESC,Imbues its owner with an extra turn and the power to Bite,,Надає власникові додатковий хід і здатність кусати,Confère à son porteur un tour bonus et la compétence Morsure.,Verleiht dem Eigentümer einen zusätzlichen Zug und einen Biss.,Conferisce a chi la porta un turno aggiuntivo e il potere del Morso.,Infunde em seu portador um turno extra e o poder de morder.
KEYWORD_TOR_FIRE_NAME,Brimstone Rune,,Руна Сірки,Rune infernale,Schwefelrune,Runa di Zolfo,Runa Sulfúrica
KEYWORD_TOR_FIRE_DESC,Imbues its owner's basic attack with +2 Damage and +2 Burn.,,Надає базовій атаці власника +2 до шкоди та +2 до опіку.,Confère à l'attaque de base de son porteur Dégâts +2&nbsp;et Brûlure +2.,Verleiht dem Grundangriff des Eigentümers +2&nbsp;Schaden und +2&nbsp;Verbrennung.,Conferisce all'attacco base di chi la porta +2 al Danno e +2 Bruciatura.,Infunde no ataque básico de seu portador +2 de dano e +2 de queimadura.
KEYWORD_TOR_SUMMON_NAME,Pentagram Rune,,Руна Пентаграми,Rune pentagramme,Pentagrammrune,Runa del Pentagramma,Runa Pentagrama
KEYWORD_TOR_SUMMON_DESC,Imbues its owner with an extra turn and the power to Summon,,Надає власникові додатковий хід і здатність викликати,Confère à son porteur un tour bonus et la compétence Invocation.,"Verleiht dem Eigentümer einen zusätzlichen Zug und die Macht, etwas zu beschwören.",Conferisce a chi la porta un turno aggiuntivo e il potere dell'Evocazione.,Infunde em seu portador um turno extra e o poder de invocar.
KEYWORD_TOR_MOVE_NAME,Hexagram Rune,,Руна Гексаграми,Rune hexagramme,Hexagrammrune,Runa dell'Esagramma,Runa Hexagrama
KEYWORD_TOR_MOVE_DESC,Imbues its owner with +1 Movement Range and +3 Trample Damage,,Надає власникові +1 до діапазону руху та +3 до шкоди від потоптання,Confère à son porteur Portée de déplacement +1&nbsp;et Dégâts de piétinement +3.,Verleiht dem Eigentümer +1&nbsp;Bewegungsreichweite und +3&nbsp;Trampelschaden.,Conferisce a chi la porta +1 al Raggio di Movimento e +3 al Danno da Calpestamento.,Infunde em seu portador +1 de alcance de movimento e +3 de dano de atropelamento.
KEYWORD_TOR_BOUNCE_NAME,Chaos Rune,,Руна Хаосу,Rune du chaos,Chaosrune,Runa del Caos,Runa do Caos
KEYWORD_TOR_BOUNCE_DESC,Imbues its owner with the ability to repel attackers.,,Наділяє власника здатністю відштовхувати нападників.,Confère à son porteur la compétence permettant de repousser les attaquants.,"Verleiht dem Eigentümer die Fähigkeit, Angreifer zurückzuschlagen.",Conferisce a chi la porta la capacità di allontanare gli attaccanti.,Infunde em seu portador a habilidade de repelir agressores.
//final boss countdown,,,,,,,
KEYWORD_CHILDHOLY_NAME,The Child's Flame,,Полум'я Дитини,Flamme de l'enfant,Die Flamme des Kindes,La Fiamma del Bambino,Chama da Criança
KEYWORD_CHILDHOLY_DESC,"Counts down every time it gets hit. At 0, unleash the holy beams.",,"Відлічує щоразу, коли по ньому влучають. При 0 випускає священні промені.","Le compteur diminue à chaque fois qu'elle est touchée. À 0, déchaîne des rayons sacrés.","Zählt jedes Mal herunter, wenn sie getroffen wird. Bei 0 werden die heiligen Strahlen entfesselt.","Si riduce ogni volta che viene colpita. Arrivata a 0, scatena i raggi sacri.","Diminui a cada golpe sofrido. Ao chegar a 0, libera os raios sagrados."
KEYWORD_CHILDPULSE_NAME,The Child's Flame,,Полум'я Дитини,Flamme de l'enfant,Die Flamme des Kindes,La Fiamma del Bambino,Chama da Criança
KEYWORD_CHILDPULSE_DESC,"Counts down every time it gets hit. At 0, releases a pulse.",,"Відлічує щоразу, коли по ньому влучають. При 0 випускає імпульс.","Le compteur diminue à chaque fois qu'elle est touchée. À 0, émet une impulsion.","Zählt jedes Mal herunter, wenn sie getroffen wird. Bei 0 wird ein Puls entfesselt.","Si riduce ogni volta che viene colpita. Arrivata a 0, rilascia un impulso.","Diminui a cada golpe sofrido. Ao chegar a 0, libera um pulso."
KEYWORD_CHILDWRATH_NAME,The Child's Flame,,Полум'я Дитини,Flamme de l'enfant,Die Flamme des Kindes,La Fiamma del Bambino,Chama da Criança
KEYWORD_CHILDWRATH_DESC,"Counts down every time it gets hit. At 0, unleash a wrath of holy light.",,"Відлічує щоразу, коли по ньому влучають. При 0 випускає гнів священного світла.","Le compteur diminue à chaque fois qu'elle est touchée. À 0, déchaîne une furie de lumière sacrée.","Zählt jedes Mal herunter, wenn sie getroffen wird. Bei 0 wird der Zorn des heiligen Lichts entfesselt.","Si riduce ogni volta che viene colpita. Arrivata a 0, scatena un'ira di luce sacra.","Diminui a cada golpe sofrido. Ao chegar a 0, libera um golpe furioso de luz sagrada."
//elite buffs,,,,,,,
KEYWORD_ELITE_SPIKY_NAME,Elite Buff: Spiky,,Елітний позитивний ефект: Колючий,Bonus d'élite&nbsp;: Épines,Elite-Stärkung: Stachelig,Bonus Élite: Spine,Reforço de Elite: Espinhoso
KEYWORD_ELITE_SPIKY_DESC,+2 Thorns,,+2 до шипів,Épines +2.,+2&nbsp;Dornen,+2 Spine,+2 de espinhos
KEYWORD_ELITE_BOSSSPIKY_NAME,Elite Buff: Spiky,,Елітний позитивний ефект: Колючий,Bonus d'élite&nbsp;: Épines,Elite-Stärkung: Stachelig,Bonus Élite: Spine,Reforço de Elite: Espinhoso
KEYWORD_ELITE_BOSSSPIKY_DESC,+1 Thorns,,+1 до шипів,Épines +1.,+1&nbsp;Dornen,+1 Spine,+1 de espinhos
KEYWORD_ELITE_REACTIVE_NAME,Elite Buff: Reactive,,Елітний позитивний ефект: Реагуючий,Bonus d'élite&nbsp;: Pics,Elite-Stärkung: Reaktiv,Bonus Élite: Reattività,Reforço de Elite: Reação
KEYWORD_ELITE_REACTIVE_DESC,+1 Kinetic Spikes,,+1 до кінетичних шипів,Pics cinétiques +1.,+1&nbsp;Kinetiknadeln,+1 Spuntoni Cinetici,+1 de espinhos cinéticos
KEYWORD_ELITE_DAMAGING_NAME,Elite Buff: Damaging,,Елітний позитивний ефект: Наносить шкоду,Bonus d'élite&nbsp;: Férocité,Elite-Stärkung: Schädigend,Bonus Élite: Danno,Reforço de Elite: Dano
KEYWORD_ELITE_DAMAGING_DESC,+2 Damage,,+2 до шкоди,Dégâts +2.,+2&nbsp;Schaden,+2 al Danno,+2 de dano
KEYWORD_ELITE_TOUGH_NAME,Elite Buff: Tough,,Елітний позитивний ефект: Міцний,Bonus d'élite&nbsp;: Robustesse,Elite-Stärkung: Zäh,Bonus Élite: Resistenza,Reforço de Elite: Resistência
KEYWORD_ELITE_TOUGH_DESC,+2 Brace,,+2 до захисту,Garde +2.,+2&nbsp;Wappnen,+2 alla Guardia,+2 de preparação
KEYWORD_ELITE_BOSSTOUGH_NAME,Elite Buff: Tough,,Елітний позитивний ефект: Міцний,Bonus d'élite&nbsp;: Robustesse,Elite-Stärkung: Zäh,Bonus Élite: Resistenza,Reforço de Elite: Resistência
KEYWORD_ELITE_BOSSTOUGH_DESC,+1 Brace,,+1 до захисту,Garde +1.,+1&nbsp;Wappnen,+1 alla Guardia,+1 de preparação
KEYWORD_ELITE_SHIELDED1_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_SHIELDED1_DESC,"At the start of each round, if it has less than 3 [img:shield], set [img:shield] to 3. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 3 [img:shield], встановіть [img:shield] на 3. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 3, [img:shield] devient 3. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 3&nbsp;[img:shield] hat, wird ihr [img:shield] auf 3 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 3 allo [img:shield], imposta lo [img:shield] a 3. -20% salute massima.","No início de cada rodada, se possuir menos de 3 de [img:shield], define o [img:shield] para 3. -20% de saúde máx."
KEYWORD_ELITE_BOSSSHIELDED1_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_BOSSSHIELDED1_DESC,"At the start of each round, if it has less than 4 [img:shield], set [img:shield] to 4. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 4 [img:shield], встановіть [img:shield] на 4. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 4, [img:shield] devient 4. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 4&nbsp;[img:shield] hat, wird ihr [img:shield] auf 4 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 4 allo [img:shield], imposta lo [img:shield] a 4. -20% salute massima.","No início de cada rodada, se possuir menos de 4 de [img:shield], define o [img:shield] para 4. -20% de saúde máx."
KEYWORD_ELITE_SHIELDED2_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_SHIELDED2_DESC,"At the start of each round, if it has less than 5 [img:shield], set [img:shield] to 5. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 5 [img:shield], встановіть [img:shield] на 5. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 5, [img:shield] devient 5. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 5&nbsp;[img:shield] hat, wird ihr [img:shield] auf 5 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 5 allo [img:shield], imposta lo [img:shield] a 5. -20% salute massima.","No início de cada rodada, se possuir menos de 5 de [img:shield], define o [img:shield] para 5. -20% de saúde máx."
KEYWORD_ELITE_BOSSSHIELDED2_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_BOSSSHIELDED2_DESC,"At the start of each round, if it has less than 8 [img:shield], set [img:shield] to 8. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 8 [img:shield], встановіть [img:shield] на 8. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 8, [img:shield] devient 8. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 8&nbsp;[img:shield] hat, wird ihr [img:shield] auf 8 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 8 allo [img:shield], imposta lo [img:shield] a 8. -20% salute massima.","No início de cada rodada, se possuir menos de 8 de [img:shield], define o [img:shield] para 8. -20% de saúde máx."
KEYWORD_ELITE_SHIELDED3_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_SHIELDED3_DESC,"At the start of each round, if it has less than 7 [img:shield], set [img:shield] to 7. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 7 [img:shield], встановіть [img:shield] на 7. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 7, [img:shield] devient 7. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 7&nbsp;[img:shield] hat, wird ihr [img:shield] auf 7 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 7 allo [img:shield], imposta lo [img:shield] a 7. -20% salute massima.","No início de cada rodada, se possuir menos de 7 de [img:shield], define o [img:shield] para 7. -20% de saúde máx."
KEYWORD_ELITE_BOSSSHIELDED3_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_BOSSSHIELDED3_DESC,"At the start of each round, if it has less than 12 [img:shield], set [img:shield] to 12. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 12 [img:shield], встановіть [img:shield] на 12. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 12, [img:shield] devient 12. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 12&nbsp;[img:shield] hat, wird ihr [img:shield] auf 12 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 12 allo [img:shield], imposta lo [img:shield] a 12. -20% salute massima.","No início de cada rodada, se possuir menos de 12 de [img:shield], define o [img:shield] para 12. -20% de saúde máx."
KEYWORD_ELITE_SHIELDED4_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_SHIELDED4_DESC,"At the start of each round, if it has less than 9 [img:shield], set [img:shield] to 9. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 9 [img:shield], встановіть [img:shield] на 9. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 9, [img:shield] devient 9. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 9&nbsp;[img:shield] hat, wird ihr [img:shield] auf 9 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 9 allo [img:shield], imposta lo [img:shield] a 9. -20% salute massima.","No início de cada rodada, se possuir menos de 9 de [img:shield], define o [img:shield] para 9. -20% de saúde máx."
KEYWORD_ELITE_BOSSSHIELDED4_NAME,Elite Buff: Shielded,,Елітний позитивний ефект: Захищений,Bonus d'élite&nbsp;: Blindage,Elite-Stärkung: Schild,Bonus Élite: Scudo,Reforço de Elite: Escudo
KEYWORD_ELITE_BOSSSHIELDED4_DESC,"At the start of each round, if it has less than 16 [img:shield], set [img:shield] to 16. -20% max health.",,"На початку кожного раунду, якщо у нього менше ніж 16 [img:shield], встановіть [img:shield] на 16. -20% до максимального здоров'я.","Au début de chaque manche, si l'unité a moins de [img:shield] 16, [img:shield] devient 16. PV max. -20&nbsp;%.","Wenn diese Einheit am Anfang der Runde weniger als 16&nbsp;[img:shield] hat, wird ihr [img:shield] auf 16 gesetzt. -20&nbsp;% max. LP.","All'inizio di ogni round, se ha meno di 16 allo [img:shield], imposta lo [img:shield] a 16. -20% salute massima.","No início de cada rodada, se possuir menos de 16 de [img:shield], define o [img:shield] para 16. -20% de saúde máx."
KEYWORD_ELITE_PROTECTED_NAME,Elite Buff: Protected,,Елітний позитивний ефект: Під захистом,Bonus d'élite&nbsp;: Protection,Elite-Stärkung: Geschützt,Bonus Élite: Protezione,Reforço de Elite: Proteção
KEYWORD_ELITE_PROTECTED_DESC,"At the end of each turn, set [img:divineshield] to 1 if it had no [img:divineshield]. -20% max health.",,"Наприкінці кожного ходу, встановіть [img:divineshield] на 1, якщо у нього не було [img:divineshield]. -20% до максимального здоров'я.","À la fin de chaque tour, [img:divineshield] devient 1&nbsp;si l'unité n'avait pas de [img:divineshield]. PV max. -20&nbsp;%.","Wenn diese Einheit am Ende eines Zuges kein [img:divineshield] hat, wird ihr [img:divineshield] auf 1 gesetzt. -20&nbsp;% max. LP.","Alla fine di ogni turno, imposta [img:divineshield] a 1 se non aveva [img:divineshield]. -20% salute massima.","No início de cada turno, se não possuir nenhum [img:divineshield], define o [img:divineshield] para 1. -20% de saúde máx."
KEYWORD_ELITE_SPEEDY_NAME,Elite Buff: Speedy,,Елітний позитивний ефект: Швидкий,Bonus d'élite&nbsp;: Célérité,Elite-Stärkung: Flink,Bonus Élite: Velocità,Reforço de Elite: Velocidade
KEYWORD_ELITE_SPEEDY_DESC,+4 [img:spd],,+4 [img:spd],[img:spd] +4.,+4&nbsp;[img:spd],+4 alla [img:spd],+4 de [img:spd]
KEYWORD_ELITE_FLAMING_NAME,Elite Buff: Flaming,,Елітний позитивний ефект: Полум'яний,Bonus d'élite&nbsp;: Brasier,Elite-Stärkung: Lodernd,Bonus Élite: Fiamme,Reforço de Elite: Chamas
KEYWORD_ELITE_FLAMING_DESC,Fire Immune. Leaves a trail of fire.,,Імунний до вогню. Залишає вогняний слід.,Immunité au feu. L'unité laisse une traînée de feu derrière elle.,Immun gegen Feuer. Hinterlässt eine Feuerspur.,Immunità al fuoco. Lascia una scia di fuoco.,Imune contra fogo. Deixa um rastro de fogo.
KEYWORD_ELITE_BOSSFLAMING_NAME,Elite Buff: Flaming,,Елітний позитивний ефект: Полум'яний,Bonus d'élite&nbsp;: Brasier,Elite-Stärkung: Lodernd,Bonus Élite: Fiamme,Reforço de Elite: Chamas
KEYWORD_ELITE_BOSSFLAMING_DESC,Fire Immune. Leaves a trail of fire. Applies Burn 1 to attackers.,,Імунний до вогню. Залишає вогняний слід. Накладає Опік 1 на атакуючих.,Immunité au feu. L'unité laisse une traînée de feu derrière elle. Inflige Brûlure +1&nbsp;aux attaquants.,Immun gegen Feuer. Hinterlässt eine Feuerspur. Verursacht Verbrennung&nbsp;1 bei Angreifern.,Immunità al fuoco. Lascia una scia di fuoco. Applica Bruciatura 1 agli attaccanti.,Imune contra fogo. Deixa um rastro de fogo. Aplica queimadura 1 em agressores.
KEYWORD_ELITE_CREEPY_NAME,Elite Buff: Creepy,,Елітний позитивний ефект: Моторошний,Bonus d'élite&nbsp;: Toxicité,Elite-Stärkung: Ekelig,Bonus Élite: Melma,Reforço de Elite: Gosma
KEYWORD_ELITE_CREEPY_DESC,Basic attack inflicts Poison. Leaves a trail of creep.,,Базова атака накладає Отруту. Залишає слід слизу.,Votre attaque de base inflige Poison et laisse une traînée de bave toxique.,Grundangriffe verursachen Gift. Hinterlässt Ekelschleim.,L'attacco base infligge Veleno. Lascia una scia di melma.,O ataque básico aplica veneno. Deixa um rastro de gosma.
KEYWORD_ELITE_LUCKY_NAME,Elite Buff: Lucky,,Елітний позитивний ефект: Удачливий,Bonus d'élite&nbsp;: Bonne fortune,Elite Stärkung: Glückspilz,Bonus Élite: Fortuna,Reforço de Elite: Sorte
KEYWORD_ELITE_LUCKY_DESC,+3 [img:lck]. +10% Crit Chance. +10% Dodge Chance.,,+3 [img:lck]. +10% шанс критичного удару. +10% шанс ухилення.,[img:lck] +3. Chances de coup critique +10&nbsp;%. Chances d'esquive +10&nbsp;%.,+3&nbsp;[img:lck]. +10&nbsp;% kritische Trefferchance. +10&nbsp;% Ausweichchance.,+3 alla [img:lck]. +10% di probabilità di colpo critico. +10% di probabilità di schivata.,+3 de [img:lck]. +10% de chance de crítico. +10% de chance de esquiva.
KEYWORD_ELITE_STATIC_NAME,Elite Buff: Static,,Елітний позитивний ефект: Статичний,Bonus d'élite&nbsp;: Arcs électriques,Elite-Stärkung: Statisch,Bonus Élite: Statico,Reforço de Elite: Estática
KEYWORD_ELITE_STATIC_DESC,Arcs 1 electric damage to neighbors whenever it moves.,,При кожному русі наносить 1 електричну шкоду сусідам.,Inflige 1&nbsp;dégât électrique aux unités adjacentes chaque fois qu'elles se déplacent.,"Feuert 1&nbsp;elektrischen Schaden auf benachbarte Einheiten, wenn es sich bewegt.",Infligge 1 danno elettrico ai vicini ogni volta che si muove.,Causa 1 de dano elétrico em arco a unidades próximas ao se mover.
KEYWORD_ELITE_BOUNCY_NAME,Elite Buff: Bouncy,,Елітний позитивний ефект: Пружний,Bonus d'élite&nbsp;: Rebond,Elite-Stärkung: Federnd,Bonus Élite: Rimbalzo,Reforço de Elite: Ricocheteio
KEYWORD_ELITE_BOUNCY_DESC,"When hit, bounces itself and its attacker apart.",,"Коли його вражають, відштовхує себе та нападника один від одного.","Quand l'unité est touchée, elle repousse en arrière à la fois elle-même et son attaquant.","Federt sich und Angreifer zurück, wenn es angegriffen wird.","Se si muove, allontana sia sé che il suo attaccante con un rimbalzo.","Ao sofrer golpes, ricocheteia-se para afastar seu agressor."
KEYWORD_ELITE_MIRROR_NAME,Elite Buff: Mirror,,Елітний позитивний ефект: Дзеркальний,Bonus d'élite&nbsp;: Reflets,Elite-Stärkung: Spiegel,Bonus Élite: Specchio,Reforço de Elite: Espelho
KEYWORD_ELITE_MIRROR_DESC,Reflects all projectiles. Takes 2 damage when it reflects a projectile.,,"Відбиває всі снаряди. Отримує 2 шкоди, коли відбиває снаряд.",Renvoie tous les projectiles. L'unité subit 2&nbsp;dégâts par réflexion de projectile.,"Reflektiert alle Geschosse. Erleidet 2&nbsp;Schaden, wenn es ein Geschoss reflektiert.",Riflette tutti i proiettili. Subisce 2 di danno quando riflette un proiettile.,Reflete todos os projéteis. Sofre 2 de dano ao refletir um projétil.
KEYWORD_ELITE_RESONANT_NAME,Elite Buff: Resonant,,Елітний позитивний ефект: Резонансний,Bonus d'élite&nbsp;: Résonance,Elite-Stärkung: Resonant,Bonus Élite: Risonanza,Reforço de Elite: Ressonante
KEYWORD_ELITE_RESONANT_DESC,"Whenever an enemy casts a spell, gain All Stats Up 1 and heal 1.",,"Щоразу, коли ворог застосовує заклинання, отримує +1 до всіх характеристик і лікується на 1.","Chaque fois qu'un ennemi lance un sort, Hausse de stats +1&nbsp;et PV +1.","Erhält einen Bonus auf alle Attribute und heilt sich um 1&nbsp;LP, wenn Gegner Zauber wirken.","Ogni volta che un nemico lancia un incantesimo, ottieni Aumento delle Statistiche 1 e recuperi 1 PS.","Sempre que um inimigo lançar um encantamento, obtenha todos os atributos aumentados 1 e cura 1."
KEYWORD_ELITE_UNDYING_NAME,Elite Buff: Undying,,Елітний позитивний ефект: Безсмертний,Bonus d'élite&nbsp;: Non-vie,Elite-Stärkung: Unsterblich,Bonus Élite: Immortale,Reforço de Elite: Imortal
KEYWORD_ELITE_UNDYING_DESC,Revives to 50% health at the end of the round. +2 Corpse Health.,,Відроджується з 50% здоров'я в кінці раунду. +2 до здоров'я трупа.,Réanimé avec 50&nbsp;% de PV en fin de manche. PV de cadavre +2.,Belebt sich am Ende der Runde mit 50&nbsp;% LP wieder. +2&nbsp;Leichenlebenspunkte.,Si rianima al 50% di salute alla fine del round. +2 a Salute Cadavere.,Revive com 50% de saúde no final da rodada. +2 de saúde de cadáver.
KEYWORD_ELITE_SUBUNDYING_NAME,Elite Buff: Undying,,Елітний позитивний ефект: Безсмертний,Bonus d'élite&nbsp;: Non-vie,Elite-Stärkung: Unsterblich,Bonus Élite: Immortale,Reforço de Elite: Imortal
KEYWORD_ELITE_SUBUNDYING_DESC,Revives to 50% health at the end of the round.,,Відроджується з 50% здоров'я в кінці раунду.,Réanimé avec 50&nbsp;% de PV en fin de manche.,Belebt sich am Ende der Runde mit 50&nbsp;% LP wieder.,Si rianima al 50% di salute alla fine del round.,Revive com 50% de saúde no final da rodada.
KEYWORD_ELITE_HEALTHY_NAME,Elite Buff: Healthy,,Елітний позитивний ефект: Здоровий,Bonus d'élite&nbsp;: Vigueur,Elite-Stärkung: Kerngesund,Bonus Élite: Salute,Reforço de Elite: Saudável
KEYWORD_ELITE_HEALTHY_DESC,+3 Health Regen. +20 unfilled max health.,,+3 відновлення здоров'я. +20 до незаповненого максимуму здоров'я.,Régénération de PV +3. PV max. vacants +20.,+3&nbsp;Lebensregeneration. +20&nbsp;nicht aufgefüllte LP.,+3 a Rigenerazione Salute. +20 salute massima non riempita.,+3 de regeneração de saúde. +20 de saúde máxima não preenchida.
KEYWORD_ELITE_SANDY_NAME,Elite Buff: Sandy,,Елітний позитивний ефект: Піщаний,Bonus d'élite&nbsp;: Sable,Elite-Stärkung: Sandmann,Bonus Élite: Sabbia,Reforço de Elite: Areia
KEYWORD_ELITE_SANDY_DESC,+10% Dodge Chance. Starts a sandstorm when it dies.,,+10% шанс ухилення. При смерті викликає піщану бурю.,Chances d'esquive +10&nbsp;%. Déclenche une tempête de sable à sa mort.,"+10&nbsp;% Ausweichchance. Ruft einen Sandsturm, wenn es stirbt.",+10% di probabilità di schivata. Avvia una tempesta di sabbia quando muore.,+10% de chance de esquiva. Inicia uma tempestade de areia ao morrer.
KEYWORD_ELITE_INFESTED_NAME,Elite Buff: Infested,,Елітний позитивний ефект: Заселений,Bonus d'élite&nbsp;: Essaim,Elite-Stärkung: Infiziert,Bonus Élite: Infestazione,Reforço de Elite: Infestação
KEYWORD_ELITE_INFESTED_DESC,Spawns a fly swarm when it dies.,,При смерті заспавнить рій мух.,Invoque un essaim de mouches à sa mort.,"Ruft einen Fliegenschwarm, wenn es stirbt.","Quando muore, genera uno sciame di mosche",Gera um enxame de moscas ao morrer.
KEYWORD_ELITE_ABSORBANT_NAME,Elite Buff: Absorbent,,Елітний позитивний ефект: Вбираючий,Bonus d'élite&nbsp;: Absorption,Elite-Stärkung: Absorbierend,Bonus Élite: Assorbimento,Reforço de Elite: Absorção
KEYWORD_ELITE_ABSORBANT_DESC,"Drains all unused mana from units when they end their turn, and deals damage to them equal to the amount of mana drained.",,"Висмоктує всю невикористану ману з юнітів, коли ті завершують свій хід, і завдає їм шкоди, рівної кількості висмоктаної мани.",Draine tout le mana inutilisé des unités à la fin de leur tour et leur inflige des dégâts égaux à la quantité de mana drainée.,"Saugt sämtliches unbenutztes Mana von Einheiten ab, wenn sie ihren Zug beenden und verursacht Schaden in Höhe des abgesaugten Manas.",Prosciuga tutto il mana inutilizzato dalle unità quando terminano il turno e infligge loro un danno pari alla quantità di mana prosciugato.,Drena toda a mana não utilizada por unidades que finalizarem seu turno e causa dano equivalente à mana drenada a elas.
KEYWORD_ELITE_DEPRESSING_NAME,Elite Buff: Depressing,,Елітний позитивний ефект: Пригнічуючий,Bonus d'élite&nbsp;: Dépression,Elite-Stärkung: Deprimierend,Bonus Élite: Depressione,Reforço de Elite: Depressão
KEYWORD_ELITE_DEPRESSING_DESC,"While alive, its enemies have -1 to all stats.",,"Поки він живий, у його ворогів -1 до всіх характеристик.","Tant que cette unité est en vie, ses ennemis ont -1&nbsp;à toutes leurs stats.","Gegner erleiden einen Malus auf alle Attribute, während diese Einheit am Leben ist.","Finché è in vita, i suoi nemici hanno -1 a tutte le statistiche.","Enquanto estiver com vida, seus inimigos possuem -1 em todos os atributos."
KEYWORD_ELITE_SLIGHTLYDEPRESSING_NAME,Elite Buff: Slightly Depressing,,Елітний позитивний ефект: Трохи пригнічуючий,Bonus d'élite&nbsp;: Déprime,Elite-Stärkung: Leicht deprimierend,Bonus Élite: Depressione Leggera,Reforço de Elite: Depressão Leve
KEYWORD_ELITE_SLIGHTLYDEPRESSING_DESC,"While alive, adjacent enemies have -1 to all stats.",,"Поки він живий, у сусідніх ворогів -1 до всіх характеристик.","Tant que cette unité est en vie, ses ennemis adjacents ont -1&nbsp;à toutes leurs stats.","Benachbarte Gegner erleiden einen Malus auf alle Attribute, während diese Einheit am Leben ist.","Finché è in vita, i nemici adiacenti hanno -1 a tutte le statistiche.","Enquanto estiver com vida, inimigos adjacentes possuem -1 em todos os atributos."
